Asset Manager,Company,Year,Ticker,Meeting Date,Meeting Type,Security ID,# Management Proposals,Proposal,Bucket,Mgt Rec,Vote,TICKER,NAME,CNTRY_OF_DOMICILE
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.2,Elect Director Jeffrey R. Carney,DIRECTOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.3,Elect Director Marcel R. Coutu,DIRECTOR,For,Withhold,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.4,Elect Director Andre Desmarais,DIRECTOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.5,Elect Director Paul Desmarais Jr.,DIRECTOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.6,Elect Director Claude Genereux,DIRECTOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.7,Elect Director V. Peter Harder,DIRECTOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.8,Elect Director Daniel Johnson,DIRECTOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.9,Elect Director John McCallum,DIRECTOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.1,Elect Director R. Jeffrey Orr,DIRECTOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.11,Elect Director Jacques Parisien,DIRECTOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.12,Elect Director Henri-Paul Rousseau,DIRECTOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.13,Elect Director Susan Sherk,DIRECTOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.14,Elect Director Murray J. Taylor,DIRECTOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,1.15,Elect Director Gregory D. Tretiak,DIRECTOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,IGM Financial Inc.,2015,IGM,8/5/2015,Annual,449586106,2,Ratify Deloitte LLP as Auditors,AUDITOR,For,For,IGM CN,IGM FINANCIAL INC,CA
RBC Global Asset management,Lundin Mining Corporation,2015,LUN,8/5/2015,Annual,550372106,1.1,Elect Director Donald K. Charter,DIRECTOR,For,For,LUN CN,LUNDIN MINING CORP,CA
RBC Global Asset management,Lundin Mining Corporation,2015,LUN,8/5/2015,Annual,550372106,1.2,Elect Director Paul K. Conibear,DIRECTOR,For,For,LUN CN,LUNDIN MINING CORP,CA
RBC Global Asset management,Lundin Mining Corporation,2015,LUN,8/5/2015,Annual,550372106,1.3,Elect Director John H. Craig,DIRECTOR,For,For,LUN CN,LUNDIN MINING CORP,CA
RBC Global Asset management,Lundin Mining Corporation,2015,LUN,8/5/2015,Annual,550372106,1.4,Elect Director Peter C. Jones,DIRECTOR,For,For,LUN CN,LUNDIN MINING CORP,CA
RBC Global Asset management,Lundin Mining Corporation,2015,LUN,8/5/2015,Annual,550372106,1.5,Elect Director Lukas H. Lundin,DIRECTOR,For,For,LUN CN,LUNDIN MINING CORP,CA
RBC Global Asset management,Lundin Mining Corporation,2015,LUN,8/5/2015,Annual,550372106,1.6,Elect Director Dale C. Peniuk,DIRECTOR,For,For,LUN CN,LUNDIN MINING CORP,CA
RBC Global Asset management,Lundin Mining Corporation,2015,LUN,8/5/2015,Annual,550372106,1.7,Elect Director William A. Rand,DIRECTOR,For,For,LUN CN,LUNDIN MINING CORP,CA
RBC Global Asset management,Lundin Mining Corporation,2015,LUN,8/5/2015,Annual,550372106,1.8,Elect Director Catherine J.G. Stefan,DIRECTOR,For,For,LUN CN,LUNDIN MINING CORP,CA
RBC Global Asset management,Lundin Mining Corporation,2015,LUN,8/5/2015,Annual,550372106,2,Approve PricewaterhouseCoopers LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,LUN CN,LUNDIN MINING CORP,CA
RBC Global Asset management,Trilogy Energy Corp.,2015,TET,8/5/2015,Annual,89620H105,1.1,Elect Director Clayton H. (Clay) Riddell,DIRECTOR,For,For,TET CN,TRILOGY ENERGY CORP,CA
RBC Global Asset management,Trilogy Energy Corp.,2015,TET,8/5/2015,Annual,89620H105,1.2,Elect Director James H.T. (Jim) Riddell,DIRECTOR,For,For,TET CN,TRILOGY ENERGY CORP,CA
RBC Global Asset management,Trilogy Energy Corp.,2015,TET,8/5/2015,Annual,89620H105,1.3,Elect Director Michael H. (Mick) Dilger,DIRECTOR,For,For,TET CN,TRILOGY ENERGY CORP,CA
RBC Global Asset management,Trilogy Energy Corp.,2015,TET,8/5/2015,Annual,89620H105,1.4,Elect Director Wilfred A. (Wilf) Gobert,DIRECTOR,For,Withhold,TET CN,TRILOGY ENERGY CORP,CA
RBC Global Asset management,Trilogy Energy Corp.,2015,TET,8/5/2015,Annual,89620H105,1.5,Elect Director Robert M. (Bob) MacDonald,DIRECTOR,For,For,TET CN,TRILOGY ENERGY CORP,CA
RBC Global Asset management,Trilogy Energy Corp.,2015,TET,8/5/2015,Annual,89620H105,1.6,Elect Director R. Keith Macleod,DIRECTOR,For,Withhold,TET CN,TRILOGY ENERGY CORP,CA
RBC Global Asset management,Trilogy Energy Corp.,2015,TET,8/5/2015,Annual,89620H105,1.7,Elect Director E. Mitchell (Mitch) Shier,DIRECTOR,For,For,TET CN,TRILOGY ENERGY CORP,CA
RBC Global Asset management,Trilogy Energy Corp.,2015,TET,8/5/2015,Annual,89620H105,1.8,Elect Director Donald F. (Don) Textor,DIRECTOR,For,Withhold,TET CN,TRILOGY ENERGY CORP,CA
RBC Global Asset management,Trilogy Energy Corp.,2015,TET,8/5/2015,Annual,89620H105,2,Ratify PricewaterhouseCoopers LLP as Auditors,AUDITOR,For,For,TET CN,TRILOGY ENERGY CORP,CA
RBC Global Asset management,Trilogy Energy Corp.,2015,TET,8/5/2015,Annual,89620H105,3,Re-approve Stock Option Plan,?,For,Against,TET CN,TRILOGY ENERGY CORP,CA
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.1,Elect Director Laurent Beaudoin,DIRECTOR,For,Withhold,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.2,Elect Director Pierre Beaudoin,DIRECTOR,For,Withhold,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.3,Elect Director Alain Bellemare,DIRECTOR,For,Withhold,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.4,Elect Director Joanne Bissonnette,DIRECTOR,For,Withhold,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.5,Elect Director J.R. Andre Bombardier,DIRECTOR,For,Withhold,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.6,Elect Director Martha Finn Brooks,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.7,Elect Director L. Denis Desautels,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.8,Elect Director Jean-Louis Fontaine,DIRECTOR,For,Withhold,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.9,Elect Director Sheila Fraser,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.1,Elect Director Daniel Johnson,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.11,Elect Director Jean C. Monty,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.12,Elect Director Vikram Pandit,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.13,Elect Director Patrick Pichette,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,1.14,Elect Director Carlos E. Represas,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,2,Ratify Ernst & Young LLP as Auditors,AUDITOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Bombardier Inc.,2015,BBD.B,7/5/2015,Annual,97751200,3,Advisory Vote on Executive Compensation Approach,SAY_ON_PAY,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Canadian Natural Resources Limited,2015,CNQ,7/5/2015,Annual,136385101,1.1,Elect Director Catherine M. Best,DIRECTOR,For,For,CNQ CN,CANADIAN NATURAL RESOURCES,CA
RBC Global Asset management,Canadian Natural Resources Limited,2015,CNQ,7/5/2015,Annual,136385101,1.2,Elect Director N. Murray Edwards,DIRECTOR,For,For,CNQ CN,CANADIAN NATURAL RESOURCES,CA
RBC Global Asset management,Canadian Natural Resources Limited,2015,CNQ,7/5/2015,Annual,136385101,1.3,Elect Director Timothy W. Faithfull,DIRECTOR,For,For,CNQ CN,CANADIAN NATURAL RESOURCES,CA
RBC Global Asset management,Canadian Natural Resources Limited,2015,CNQ,7/5/2015,Annual,136385101,1.4,Elect Director Gary A. Filmon,DIRECTOR,For,For,CNQ CN,CANADIAN NATURAL RESOURCES,CA
RBC Global Asset management,Canadian Natural Resources Limited,2015,CNQ,7/5/2015,Annual,136385101,1.5,Elect Director Christopher L. Fong,DIRECTOR,For,For,CNQ CN,CANADIAN NATURAL RESOURCES,CA
RBC Global Asset management,Canadian Natural Resources Limited,2015,CNQ,7/5/2015,Annual,136385101,1.6,Elect Director Gordon D. Giffin,DIRECTOR,For,For,CNQ CN,CANADIAN NATURAL RESOURCES,CA
RBC Global Asset management,Canadian Natural Resources Limited,2015,CNQ,7/5/2015,Annual,136385101,1.7,Elect Director Wilfred A. Gobert,DIRECTOR,For,For,CNQ CN,CANADIAN NATURAL RESOURCES,CA
RBC Global Asset management,Canadian Natural Resources Limited,2015,CNQ,7/5/2015,Annual,136385101,1.8,Elect Director Steve W. Laut,DIRECTOR,For,For,CNQ CN,CANADIAN NATURAL RESOURCES,CA
RBC Global Asset management,Canadian Natural Resources Limited,2015,CNQ,7/5/2015,Annual,136385101,1.9,Elect Director Frank J. McKenna,DIRECTOR,For,For,CNQ CN,CANADIAN NATURAL RESOURCES,CA
RBC Global Asset management,Canadian Natural Resources Limited,2015,CNQ,7/5/2015,Annual,136385101,1.1,Elect Director David A. Tuer,DIRECTOR,For,For,CNQ CN,CANADIAN NATURAL RESOURCES,CA
RBC Global Asset management,Canadian Natural Resources Limited,2015,CNQ,7/5/2015,Annual,136385101,1.11,Elect Director Annette M. Verschuren,DIRECTOR,For,For,CNQ CN,CANADIAN NATURAL RESOURCES,CA
RBC Global Asset management,Canadian Natural Resources Limited,2015,CNQ,7/5/2015,Annual,136385101,2,Approve PricewaterhouseCoopers LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,CNQ CN,CANADIAN NATURAL RESOURCES,CA
RBC Global Asset management,Canadian Natural Resources Limited,2015,CNQ,7/5/2015,Annual,136385101,3,Advisory Vote on Executive Compensation Approach,SAY_ON_PAY,For,For,CNQ CN,CANADIAN NATURAL RESOURCES,CA
RBC Global Asset management,First Quantum Minerals Ltd.,2015,FM,7/5/2015,Annual,335934105,1,Fix Number of Directors at Eight,BOARD_STRUCTURE,For,For,FM CN,FIRST QUANTUM MINERALS LTD,CA
RBC Global Asset management,First Quantum Minerals Ltd.,2015,FM,7/5/2015,Annual,335934105,2.1,Elect Director Philip K.R. Pascall,DIRECTOR,For,For,FM CN,FIRST QUANTUM MINERALS LTD,CA
RBC Global Asset management,First Quantum Minerals Ltd.,2015,FM,7/5/2015,Annual,335934105,2.2,Elect Director G. Clive Newall,DIRECTOR,For,For,FM CN,FIRST QUANTUM MINERALS LTD,CA
RBC Global Asset management,First Quantum Minerals Ltd.,2015,FM,7/5/2015,Annual,335934105,2.3,Elect Director Martin R. Rowley,DIRECTOR,For,For,FM CN,FIRST QUANTUM MINERALS LTD,CA
RBC Global Asset management,First Quantum Minerals Ltd.,2015,FM,7/5/2015,Annual,335934105,2.4,Elect Director Peter St. George,DIRECTOR,For,For,FM CN,FIRST QUANTUM MINERALS LTD,CA
RBC Global Asset management,First Quantum Minerals Ltd.,2015,FM,7/5/2015,Annual,335934105,2.5,Elect Director Andrew B. Adams,DIRECTOR,For,For,FM CN,FIRST QUANTUM MINERALS LTD,CA
RBC Global Asset management,First Quantum Minerals Ltd.,2015,FM,7/5/2015,Annual,335934105,2.6,Elect Director Paul Brunner,DIRECTOR,For,For,FM CN,FIRST QUANTUM MINERALS LTD,CA
RBC Global Asset management,First Quantum Minerals Ltd.,2015,FM,7/5/2015,Annual,335934105,2.7,Elect Director Michael Hanley,DIRECTOR,For,For,FM CN,FIRST QUANTUM MINERALS LTD,CA
RBC Global Asset management,First Quantum Minerals Ltd.,2015,FM,7/5/2015,Annual,335934105,2.8,Elect Director Robert Harding,DIRECTOR,For,For,FM CN,FIRST QUANTUM MINERALS LTD,CA
RBC Global Asset management,First Quantum Minerals Ltd.,2015,FM,7/5/2015,Annual,335934105,3,Approve PricewaterhouseCoopers LLP (UK) as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,FM CN,FIRST QUANTUM MINERALS LTD,CA
RBC Global Asset management,First Quantum Minerals Ltd.,2015,FM,7/5/2015,Annual,335934105,4,Advisory Vote on Executive Compensation Approach,SAY_ON_PAY,For,For,FM CN,FIRST QUANTUM MINERALS LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,1.1,Elect Director Stephen E. Bachand,DIRECTOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,1.2,Elect Director Paul M. Beeston,DIRECTOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,1.3,Elect Director Paviter S. Binning,DIRECTOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,1.4,Elect Director Warren Bryant,DIRECTOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,1.5,Elect Director Christie J.B. Clark,DIRECTOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,1.6,Elect Director Anthony R. Graham,DIRECTOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,1.7,Elect Director Holger Kluge,DIRECTOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,1.8,Elect Director John S. Lacey,DIRECTOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,1.9,Elect Director Nancy H.O. Lockhart,DIRECTOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,1.1,Elect Director Thomas C. O'Neill,DIRECTOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,1.11,Elect Director Beth Pritchard,DIRECTOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,1.12,Elect Director Sarah Raiss,DIRECTOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,1.13,Elect Director Galen G. Weston,DIRECTOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Loblaw Companies Limited,2015,L,7/5/2015,Annual,539481101,2,Approve KPMG LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,L CN,LOBLAW COMPANIES LTD,CA
RBC Global Asset management,Magna International Inc.,2015,MG,7/5/2015,Annual,559222401,1.1,Elect Director Scott B. Bonham,DIRECTOR,For,For,MG CN,MAGNA INTERNATIONAL INC,CA
RBC Global Asset management,Magna International Inc.,2015,MG,7/5/2015,Annual,559222401,1.2,Elect Director Peter G. Bowie,DIRECTOR,For,For,MG CN,MAGNA INTERNATIONAL INC,CA
RBC Global Asset management,Magna International Inc.,2015,MG,7/5/2015,Annual,559222401,1.3,Elect Director J. Trevor Eyton,DIRECTOR,For,For,MG CN,MAGNA INTERNATIONAL INC,CA
RBC Global Asset management,Magna International Inc.,2015,MG,7/5/2015,Annual,559222401,1.4,Elect Director V. Peter Harder,DIRECTOR,For,For,MG CN,MAGNA INTERNATIONAL INC,CA
RBC Global Asset management,Magna International Inc.,2015,MG,7/5/2015,Annual,559222401,1.5,Elect Director Lady Barbara Judge,DIRECTOR,For,For,MG CN,MAGNA INTERNATIONAL INC,CA
RBC Global Asset management,Magna International Inc.,2015,MG,7/5/2015,Annual,559222401,1.6,Elect Director Kurt J. Lauk,DIRECTOR,For,For,MG CN,MAGNA INTERNATIONAL INC,CA
RBC Global Asset management,Magna International Inc.,2015,MG,7/5/2015,Annual,559222401,1.7,Elect Director Cynthia A. Niekamp,DIRECTOR,For,For,MG CN,MAGNA INTERNATIONAL INC,CA
RBC Global Asset management,Magna International Inc.,2015,MG,7/5/2015,Annual,559222401,1.8,Elect Director Indira V. Samarasekera,DIRECTOR,For,For,MG CN,MAGNA INTERNATIONAL INC,CA
RBC Global Asset management,Magna International Inc.,2015,MG,7/5/2015,Annual,559222401,1.9,Elect Director Donald J. Walker,DIRECTOR,For,For,MG CN,MAGNA INTERNATIONAL INC,CA
RBC Global Asset management,Magna International Inc.,2015,MG,7/5/2015,Annual,559222401,1.1,Elect Director Lawrence D. Worrall,DIRECTOR,For,For,MG CN,MAGNA INTERNATIONAL INC,CA
RBC Global Asset management,Magna International Inc.,2015,MG,7/5/2015,Annual,559222401,1.11,Elect Director William L. Young,DIRECTOR,For,For,MG CN,MAGNA INTERNATIONAL INC,CA
RBC Global Asset management,Magna International Inc.,2015,MG,7/5/2015,Annual,559222401,2,Approve Deloitte LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,MG CN,MAGNA INTERNATIONAL INC,CA
RBC Global Asset management,Magna International Inc.,2015,MG,7/5/2015,Annual,559222401,3,Advisory Vote on Executive Compensation Approach,SAY_ON_PAY,For,For,MG CN,MAGNA INTERNATIONAL INC,CA
RBC Global Asset management,Freeport-McMoRan Inc.,2015,FCX,10/6/2015,Annual,35671D857,1.1,Elect Director Richard C. Adkerson,DIRECTOR,For,For,FCX US,FREEPORT-MCMORAN INC,US
RBC Global Asset management,Freeport-McMoRan Inc.,2015,FCX,10/6/2015,Annual,35671D857,1.2,Elect Director Robert J. Allison Jr.,DIRECTOR,For,For,FCX US,FREEPORT-MCMORAN INC,US
RBC Global Asset management,Freeport-McMoRan Inc.,2015,FCX,10/6/2015,Annual,35671D857,1.3,Elect Director Alan R. Buckwalter III,DIRECTOR,For,For,FCX US,FREEPORT-MCMORAN INC,US
RBC Global Asset management,Freeport-McMoRan Inc.,2015,FCX,10/6/2015,Annual,35671D857,1.4,Elect Director Robert A. Day,DIRECTOR,For,For,FCX US,FREEPORT-MCMORAN INC,US
RBC Global Asset management,Freeport-McMoRan Inc.,2015,FCX,10/6/2015,Annual,35671D857,1.5,Elect Director James C. Flores,DIRECTOR,For,For,FCX US,FREEPORT-MCMORAN INC,US
RBC Global Asset management,Freeport-McMoRan Inc.,2015,FCX,10/6/2015,Annual,35671D857,1.6,Elect Director Gerald J. Ford,DIRECTOR,For,For,FCX US,FREEPORT-MCMORAN INC,US
RBC Global Asset management,Freeport-McMoRan Inc.,2015,FCX,10/6/2015,Annual,35671D857,1.7,Elect Director Thomas A. Fry III,DIRECTOR,For,For,FCX US,FREEPORT-MCMORAN INC,US
RBC Global Asset management,Freeport-McMoRan Inc.,2015,FCX,10/6/2015,Annual,35671D857,1.8,Elect Director H. Devon Graham Jr.,DIRECTOR,For,For,FCX US,FREEPORT-MCMORAN INC,US
RBC Global Asset management,Freeport-McMoRan Inc.,2015,FCX,10/6/2015,Annual,35671D857,1.9,Elect Director Lydia H. Kennard,DIRECTOR,For,For,FCX US,FREEPORT-MCMORAN INC,US
RBC Global Asset management,Freeport-McMoRan Inc.,2015,FCX,10/6/2015,Annual,35671D857,1.1,Elect Director Charles C. Krulak,DIRECTOR,For,For,FCX US,FREEPORT-MCMORAN INC,US
RBC Global Asset management,Freeport-McMoRan Inc.,2015,FCX,10/6/2015,Annual,35671D857,1.11,Elect Director Bobby Lee Lackey,DIRECTOR,For,For,FCX US,FREEPORT-MCMORAN INC,US
RBC Global Asset management,Freeport-McMoRan Inc.,2015,FCX,10/6/2015,Annual,35671D857,1.12,Elect Director Jon C. Madonna,DIRECTOR,For,For,FCX US,FREEPORT-MCMORAN INC,US
